"","GSM8393322","GSM8393323","GSM8393324","GSM8393325","GSM8393326","GSM8393327","GSM8393328","GSM8393329","GSM8393330","GSM8393331"
"KAT8",27.77634,26.725401,28.8373,30.763599,31.237467,24.92786,24.512386,24.54604,27.72105,26.177199
"KATNA1",7.79855,8.64018821,8.8872135,9.126475,8.38854,7.940132,8.069629,8.204210165,7.039761,9.2029476
"KATNAL1",6.28381,7.09819,7.26636,6.92799,5.97579,6.38779,6.27484,7.49173,7.31928,6.69482
"KATNAL2",2.708801,3.358067,2.7598651,3.226389,2.742237,2.726364,3.895046,3.430659,3.131666,3.918541
"KATNB1",19.0748,18.1054,20.226,19.929,20.723,18.8844,16.916,18.4277,17.9384,17.7217
"KATNBL1",9.75821,9.12939,9.25237,9.60186,8.13859,9.50084,8.54825,8.45854,8.70498,10.09
"KATNBL1P1",0,0,0,0,0,0,0,0,0,0
"KATNBL1P2",0,0,0,0,0,0,0,0,0,0
"KATNBL1P3",0,0,0,0,0,0,0,0,0,0
"KATNBL1P4",0,0,0,0,0,0,0,0,0,0
"KATNBL1P5",0,0,0,0,0,0,0,0,0,0
"KATNBL1P6",0,0,0,0.0734575,0,0,0,0,0,0
"KATNIP",6.2643,6.13404,6.62131,6.683,6.84898,6.61221,6.31421,6.86783,7.02028,6.65205
"KAZALD1",4.13447,3.7123,3.14643,3.8753,3.38041,3.61191,3.11136,3.25686,3.34765,3.41672
"KAZN",2.5645145,2.218246,2.4874252,2.1386222,2.253493,2.401986,2.167571,2.485599,2.584669,2.12831
"KBTBD11",1.4973,1.18008,2.42547,4.65784,4.08001,3.23509,3.6106,1.35001,1.37922,2.87418
"KBTBD11-OT1",0,0,0.238991,0,0.446026,0,0.868428,0,0.556405,0
"KBTBD12",0.0516511,0,0.0113461,0.0125714,0.0141273,0.0422524,0.037205,0.0278276,0.0284318,0.023158
"KBTBD13",0,0,0,0,0.0187751,0,0,0,0,0
"KBTBD2",18.2403,17.8114,18.8401,17.9907,17.3397,16.9878,17.6036,17.1976,17.4309,18.3272
"KBTBD3",0.699483,0.95959,0.5477736,0.5255454,0.646033,0.7817565,0.5208617,0.591354,0.653811,0.691336
"KBTBD4",7.13546,8.119644,7.446701,7.28346,7.791256,7.748795,7.6786748,7.632871,6.330472,6.82043
"KBTBD6",3.78051,3.23362,3.44913,3.6028,3.69686,3.28009,3.03963,2.99454,3.94512,3.68931
"KBTBD7",3.50824,3.58146,4.43601,3.51774,4.01211,3.28751,3.32936,3.47562,3.28448,3.24336
"KBTBD8",0.322554,0.199099,0.182814,0.214539,0.159722,0.236714,0.2484941,0.421211,0.2174892,0.159177
"KCMF1",10.963,10.7364,10.676,11.1436,10.4221,10.9663,11.3449,11.228,11.6383,11.8034
"KCNA1",0,0,0,0,0.00703651,0,0,0,0,0
"KCNA10",0.0858633,0.0679038,0.0252942,0,0,0,0,0,0,0
"KCNA2",0.0991105,0.06803875,0.16609207,0.076649090964,0.1251293511,0.093272973,0.0352162,0.03104609,0.01044482213618,0.05024664
"KCNA3",0,0,0,0,0,0,0,0,0,0
"KCNA4",0,0.0298168,0,0,0,0,0,0.013639,0,0.0223488
"KCNA5",0,0,0,0,0,0,0,0,0,0
"KCNA6",0,0,0,0,0,0,0,0,0,0
"KCNA7",0.182382,0.060538,0.112379,0.104305,0.0298087,0.0524727,0.0607724,0.119508,0.141933,0.0643191
"KCNAB1",0,0,0.303707,0.0802344,0.0429228,0.0207345,0,0,0.146836,8.39641e-05
"KCNAB2",29.239359,21.074823,21.848687,28.0346090044297,27.117241,30.070256,28.064784,25.600377892844,24.352626,30.561503
"KCNAB3",0.548698,0.278535,0.238952,0.361983,0.270015,0.453699,0.536026,0.513341,0.443266,0.763284
"KCNB1",0.1026928,0.0203503,0.03684666,0.061427,0.084083,0.0697705,0.06316398,0.0649092,0.0484239,0.0527363
"KCNB2",0,0,0,0,0,0,0,0,0,0
"KCNC1",0.0699111,0.0605804,0.0228507,0.00617819,0.042328,0.0612638,0.00623514,0.104984,0.0858964,0.0502425
"KCNC2",0,0,0,0,0,0.010021,0,0,0,0
"KCNC3",1.72527,1.4864072,2.0968742735,1.67341,1.82715700441418,1.9720711384,2.036621,2.367811,1.632251,2.161139
"KCNC4",0.291829,0.416837,0.79731,0.185233,0.349155,0.580871,0.17988,0.399303,0.321446,1.0271085
"KCND1",0.8197504,0.942441,1.037173,0.7987704,0.843313,0.7542206,1.209771,0.949782,0.823101,1.079046
"KCND2",0,0,0,0,0.0194695,0,0,0,0.00988179,0.00791172
"KCND3",0.0144983,0,0.00616518,0,0.030811,0.0380173,0.0139053,0.0302303,0.0309714,0.012401
"KCNE1",0,0,0,0,0.011431843218872,0,0,0.119073,0.01135634744532,0
"KCNE2",0,0.0707153,0.0525005,0,0.19519,0.0650194,0,0.129206,0.0666568,0
"KCNE3",0.387739,0.3282719,0.698558,0.769441,0.312465,0.707377,0.416689,0.518613,0.292365,0.21074
"KCNE4",0.238502,0.173613,0.230436,0.187255,0.207577,0.353336,0.250948,0.125938,0.217079,0.260416
"KCNE5",0,0,0.105009,0,0.0433212,0.0431634,0.190813,0.0860027,0.0442215,0.0705448
"KCNF1",2.88614,2.6234,2.55057,2.97724,2.62786,3.5526,2.96771,3.98996,3.85182,3.20647
"KCNG1",3.99089,3.9832,4.25789,4.5991,4.34613,4.30017,3.57029,4.4342,4.12313,2.91953
"KCNG2",0,0,0,0,0,0,0,0,0.0938314,0.0788761
"KCNG3",0.50123200744773,0.41328600257525,0.2441390028429,0.548431,0.503181,0.469577,0.459597,0.605062,0.352316,0.550215
"KCNG4",0.0521861,0.0735704,0.107347,0.0687102,0.0774815,0.0221181,0.0787329,0.0335506,0.0735077,0.0907564
"KCNH1",0.332639,0.2920671,0.3406072,0.5072998038059,0.3377375,0.475182,0.47153536192,0.457616,0.6544301785,0.7011216
"KCNH2",0.576534,0.644719,0.48017,0.554455,0.912421,0.802059,1.1824,0.826909,0.763416,0.978279
"KCNH3",1.77426,2.03859,1.99683,1.91204,0.75243,1.71138,1.28665,1.45283,1.62729,1.80616
"KCNH4",0.142639,0.18243,0.198013,0.163872,0.124589,0.424954,0.229573,0.136546,0.201968,0.236188
"KCNH5",0,0,0,0,0,0.00979409,0,0,0,0.01779073
"KCNH6",0.0721713,0.0986808,0.0811181,0.0299079,0.1599163,0.120788,0.0406555,0.0663149,0.0462107,0.0282178
"KCNH7",0,0,0,0,0,0,0,0,0,0
"KCNH8",0,0,0,0,0,0.0111511,0,0,0,0
"KCNIP1",0,0,0,0,0,0,0,0,0,0
"KCNIP2",0,0.951394,0.672354,0.360035,0.852387,0.4777,0.4032606,0.3660591,1.181081,1.3473872
"KCNIP3",0.655461,0.901452,0.857062,0.365635,0.47046,0.481118,0.637893,1.857132,0.821383,1.16965
"KCNIP4",0,0,0,0,0,0,0,0,0,0
"KCNJ1",0,0,0.0190037,0.0328771,0,0.0744128,0.0414629,0,0,0.0382127
"KCNJ10",0.0224227,0,0.0177381,0.0262911,0,0.0404303,0.0314511,0,0,0
"KCNJ11",1.23531,1.216691,1.657355,1.597887,1.706108,0.994648,1.11758,1.330078,0.865005,1.391368
"KCNJ12",0.302236,0.293542,0.2448395,0.275172,0.3440007,0.27361927,0.2913459,0.2731185,0.208864,0.264005
"KCNJ13",0.0561988,0.0433225,0.0195859,0.0350404,0,0,0,0,0,0
"KCNJ14",1.21971,1.57131,1.3708,1.5203,0.99293,1.21366,1.2957566,1.11323,1.09347,0.954769
"KCNJ15",0.1124437,0.165401,0.2317235,0.1717398,0.1416597595,0.0886528,0.2172447,0.0542094,0.1106926,0.235267
"KCNJ16",2.714243,2.45666465903,2.239053,2.63406,2.246748,3.999641,3.711182,3.9189412,4.222407,4.42798705042
"KCNJ18",0,0,0,0,0.0688868,0,0,0,0,0
"KCNJ2",3.19532,2.68897,3.15524,3.07227,2.100271,2.70834,2.95453,2.40604,2.592516,2.79611
"KCNJ3",0.148737,0.0344633,0.116317,0.0515426,0.0843776,0.13383,0.109201,0.0954486,0.0591135,0.0569515
"KCNJ4",0.242898,0.160046,0.0954051,0.388744,0.235957,0.322649,0.208121,0.26344,0.270345,0.263964
"KCNJ5",0.114201,0.0522096742,0.0457744,0.0873258,0.3071303,0.1914066,0.0845255,0.2018207,0.1708613,0.0580781
"KCNJ5-AS1",4.46015,3.33578,3.14123,3.19862,3.72665,3.44467,5.64588,4.69591,3.16578,5.55455
"KCNJ6",0.1498523,0.2366779,0.1765629,0.2711439,0.1636411,0.2347039,0.401347,0.1984583,0.3142081,0.251329
"KCNJ8",0.218345,0.134487,0.214398,0.16285,0.341228,0.316208,0.257257,0.157834,0.107932,0.125968
"KCNJ9",0,0,0,0,0,0.0136,0.0121055,0,0.0278421,0
"KCNK1",10.1697,9.62438,9.00022,9.38617,7.97917,9.21393,10.0493,8.82083,9.43027,11.3158
"KCNK10",0.020752,0,0,0,0,0.0076451,0.00698467,0.00744693,0.00761896,0
"KCNK12",0.0083314,0.039437,0.0294476,0.0159304,0.0727395,0.0270515,0.0642776,0.0270627,0.0369152,0.0295577
"KCNK13",0.0481716,0.0571127,0,0.0231128,0.0263165,0.130799,0.116093,0.0783475,0.0267875,0.0856294
"KCNK15",0.0712333,0.114874,0.101845,0.351588,0.367859,0.141998,0.0946376,0.0500865,0.10291,0.324011
"KCNK16",0,0,0,0,0,0,0,0,0,0
"KCNK17",0,0,0.100943,0,0,0,0,0,0,0
"KCNK18",0,0,0,0,0,0,0,0,0,0
"KCNK2",0,0,0,0.0151465,0.0194717,0,0.0152446,0,0,0.0140387
"KCNK3",1.58606,2.04731,1.92957,2.04703,1.92146,1.28946,1.06343,1.22385,1.40196,1.65266
"KCNK4",0.0667015,0.338597,0.1564089,0.0956387,0.150681,0,0.05923,0,0.147479,0.2787389
"KCNK5",2.80492,2.3583,2.99913,2.91347,2.80212,2.5381,2.65054,2.44607,2.44257,2.51457
"KCNK6",1.7937,1.51684,1.71627,1.63404,1.76835,2.49786,1.77328,2.28435,1.69415,1.93191
"KCNK7",0.275104,0.192513,0.3824539,0.26331800388218,0.180416,0.319613,0.140284,0.20248963164252,0.2569752,0.2061643
"KCNK9",0.0482983,0,1.66052e-07,9.92603e-09,3.6196e-09,2.234305084e-05,0.0779814,0,1.07795e-08,0.0140369
"KCNMA1",6.6870788904,7.0694797834722,6.7007804,6.5223934,5.3262887,7.12515961320169,6.57971160472728,6.40885793173615,6.6351994,7.01182316534866
"KCNMB1",0.1144125,0.1825217,0.2364544,0.1636654,0.1034771,0.0481322,0.064101,0.181265,0.1715504,0.2855579
"KCNMB2",0,0,0,0,0,0,0,0,0,0
"KCNMB3",0.3815704,0.5309881,0.2284975,0.0444833,0.6886402,0.309778,0.5238579,0.32016,0.16478,0.7390477
"KCNMB3P1",0,0,0,0,0.0182395,0,0,0,0,0
"KCNMB4",0.428675,0.405995,0.321819,0.468215,0.532341,0.309908,0.330961,0.470393,0.347164,0.365656
"KCNN1",0.8447,1.604236,0.836124,1.166085,1.440804,1.341431,1.237408,1.191602,1.506858,0.902083
"KCNN2",0.0483899,0,0,0.1568699,0,8.16135e-06,0.0303917,0.274158,0.1468971,0.3073511
"KCNN3",0.207336438,0.0419042,0.0788857,0.01878238,0.15114298,0.150479265,0.199817942,0.0483515,0.01298103,0.18453709
"KCNN4",9.34954,10.4135,9.71484,10.6119,10.0523,10.6559,11.3201,10.1427,10.2401,12.2438
"KCNQ1",0.5168640215474,0.862402,0.657538,1.24346480309192,0.879486,0.3349389,0.668276,1.600642,0.9850861,0.481269028
"KCNQ2",0.3125439,0.3737329,0.2924834,0.30167599,0.229864,0.68303933,0.8131685,0.5700671,0.60082999,0.6967505
"KCNQ3",0,0,0,0,0.0268029,0,0,0,0.0586565,0
"KCNQ4",0,0.100313,0.2301183624,2.01477e-05,1.57018e-05,0.0875373,0,0.0691343,2.12679e-05,0.045388387314
"KCNQ5",0.1589169,0.0453086,0.0168955,0.0578598,0.0494818,0.0202731,0.03828332,0.049787,0.1274203,0.0454263
"KCNRG",0.436518,0.231634,0.228039,0.356669,0.540177,0.284225,0,0.69224,0.411808,0.525548
"KCNS1",0.00957144,0,0,0,0.0313401,0,0,0,0.0106057,0.05137621
"KCNS2",0.0242695,0,0.00884245,0.0382829,0,0.0131447,0,0,0.0269097,0.0107682
"KCNS3",1.40435,2.20084,1.67677,1.75164,2.10529,1.55667,1.38185,1.4382,2.108455,1.75427
"KCNT1",0.022144065676,0.0086668005901,0.019414799202,0,0,0.0082387426393,0.0070614167835,0,0.019388977487,0.019479842713
"KCNT2",0.131291,0.0667463,0.06104678,0.151618,0.0661463,0.0740591,0.0661283,0,0.0568315,0.0367115
"KCNU1",0.057563,0.0340842,0.0127167,0.0551115,0,0.0311925,0.0138761,0.0155902,0,0.012774
"KCNV1",0.3318723,0.221456,0.45620781,0.2827035,0.422868,0.2799978,0.3021941,0.2997188,0.307139,0.327495
"KCNV2",0.0254418,0.060338,0,0.0488439,0,0.0276411,0.04905,0.0827686,0,0
"KCP",0.0120601,0.0873141,0.0271281,0,0,0.127545,0,0.109876,0.0339581,0
"KCTD1",29.607843,26.20627,28.51848,31.17962,29.519115,29.67207,28.74882,28.59273,27.9304,28.379221851
"KCTD10",13.28116,10.649632,12.817517,10.749717,13.0620329,11.777328,13.461397,11.41825,11.860142,11.080748
"KCTD10P1",0,0,0,0,0,0,0,0,0,0
"KCTD11",6.57094,6.538822,6.86694,5.81954,6.39034,7.12784,6.63782,6.60111,7.15404,7.44237
"KCTD12",1.08344,1.11446,1.19302,1.06769,0.927737,1.22674,1.42261,1.11896,1.02474,0.916595
"KCTD13",8.205176,8.884129,7.586438,8.722763,7.4941,8.745574,7.682849,9.01142,8.7224806,8.924328
"KCTD14",0.893574,0.949961,0.758269,1.08569,1.1251,0.968031,0.998613,0.96824,1.25855,1.33937
"KCTD15",38.13957,37.6639,38.196957,38.92348,37.21906,42.032,42.60525,43.96037,43.550164,40.45445
"KCTD16",0.0341523,0.0178671,0.0233594,0.0360676,0.0206011,0.0285835,0.0218554,0.0122626,0.0167143,0.0100428
"KCTD17",32.20911,31.42691,28.28576,30.68342,31.62644,31.483138,28.38971,29.53872,26.576193,27.0121
"KCTD18",12.73988,13.96783,13.96628,12.61229,12.21399,13.67946,12.90907,12.79359,12.58039,13.74301
"KCTD19",0,0.0618958,0,0.0499839,0.372203,0,0,0,0,0
"KCTD2",18.3599,17.188164,12.3799,15.757985,17.50476,18.898214,17.7733,16.991,17.5715,17.688327
"KCTD20",14.2027,13.354787,13.342945,14.059661,13.37536,12.933566,13.690085,12.341689,13.300075,14.193732
"KCTD21",4.38666,3.63736,4.0658,4.21717,4.01311,4.26874,4.46302,5.09947,4.75021,4.96643
"KCTD3",39.9859,39.3496,39.3649,39.1236,38.8122,36.8702,37.707,36.0344,36.6235,38.3966
"KCTD4",0,0,0,0,0,0.0328927,0,0,0,0
"KCTD5",18.714111,17.0471,17.359,15.545,17.4786,17.745,18.81064926,18.0432,17.7176,16.6579
"KCTD5P1",0,0.254535,0,0,0,0,0.204432,0,0,0
"KCTD6",9.524541,8.522851,10.84181,9.621399,8.517065,8.510068,8.417912,7.777344,9.427024,9.186537
"KCTD7",2.88203,3.552286,2.916031,2.677705,2.3474982802,3.101922,3.5844141,3.632617,2.772362,3.11242
"KCTD8",0,0,0,0,0,0,0,0,0,0
"KCTD9",28.7633,27.268,29.3861,26.985,25.385,27.5411,27.0499,26.9422,28.2341,29.7507
"KCTD9P1",0.0526908,0,0,0.0513936,0,0.0574315,0,0,0,0
"KCTD9P2",0,0,0,0.068088,0,0,0.068898,0.153899,0,0
"KCTD9P3",0,0,0,0,0.057955,0,0,0,0.0589309,0
"KCTD9P4",0,0,0,0,0,0,0,0,0,0.0943443
"KCTD9P5",0,0,0,0,0,0,0,0,0,0
"KCTD9P6",0,0,0,0,0.0747524,0,0,0.0736264,0,0
"KDELR1",367.64934,365.33856,378.18589,362.86483,362.01858,341.12451,349.55912,346.8895,353.11201,357.46579
"KDELR2",112.442882,104.291114,112.652543,102.747,101.057422,100.38846,104.44639,98.6233,105.62221,108.222524
"KDELR3",14.16697,11.79139,11.98901,12.2277,12.93241,14.98802,13.25301,14.17311,13.04316,12.89394
"KDF1",0,0,0,0,0,0,0,0,0,0
"KDM1A",59.22438,57.134058,57.41475,58.03067,57.08175,54.269872,57.8373,56.692792,56.611047,56.40753
"KDM1B",6.86247835,7.408695,7.81634,6.9041504,7.70989,7.036078,8.650015,7.373202,6.637528,8.452484
"KDM2A",17.538103,15.30326325206,17.224595,16.823270635251,16.2432900025197,14.899192,14.4871707542,15.40449,13.5168047008,17.4225500601069
"KDM2B",7.4459494,7.087094,7.896585,6.4907245,6.066739,6.244277,6.405452,5.9637962,7.224224,6.8722736
"KDM3A",13.369252,12.873471,14.336588,14.200195,12.76928,13.857077,13.28650053,13.50891,13.598723,14.31812
"KDM3AP1",0,0,0.0429382,0,0,0,0,0,0,0
"KDM3B",23.3485,20.6251,23.0183,22.444,21.1107,22.0291,22.332,21.3932,21.5588,22.9741
"KDM4A",13.2514,13.1404,13.0279,12.9522,12.5638,13.0301,13.2143,13.7541,13.5389,12.3328
"KDM4B",5.0315545,4.735123,4.88336,5.1170791,4.891533,5.352388,6.020663,5.52922,5.0735630981435,5.721101
"KDM4C",5.5083761734,4.7738175,6.05255,5.940732,5.53983500192102,5.782203,6.259369,6.5321260698855,6.079539,5.8205944
"KDM4D",0.73298,0.887787,0.8265047,1.261572,0.818369,1.153276,1.051096543,0.902335,1.01228024694,0.966126
"KDM4E",0,0,0,0,0,0,0,0,0,0
"KDM4F",0,0,0,0,0,0,0,0,0,0
"KDM5A",10.6002,10.9464,10.1684,10.6046,10.1158,10.4185,11.3252,10.7177,9.7916,10.4985
"KDM5B",6.187308463231,6.51896980096289,5.0655400088834,6.943467,5.3805196,4.6683473579271,7.683121,7.38255577224,5.1877273,6.77083246
"KDM5C",42.42038,40.91738,42.139862,42.396552,41.61177,40.665327,41.058898,41.011124,39.241913,40.702547
"KDM5D",5.239721,5.0146625107,5.601433,4.89589,5.798018,5.739417,6.311473,5.454156,4.6908710048145,4.883513
"KDM5DP1",0,0,0,0,0,0,0,0,0,0
"KDM6A",5.205056,5.63072274,5.736142,5.406822,4.866867,4.71444,5.232574930969,4.895002,4.894556,5.081087
"KDM6B",6.58603,6.50848,6.73952,6.24779,6.37804,6.02241,5.84874,5.79535,6.23392,6.77741
"KDM7A",0.873691,0.820988,0.794076,0.519465,0.801504,0.532554,0.501119,0.466694,0.502958,0.579053
"KDM8",1.466332,1.52211,1.6586471,1.89773,2.124048,1.321385,1.47561,2.28393,1.45949,1.57534
"KDR",0,0,0,0,0,0,0,0,0,0
"KDSR",5.39291,7.57976,4.767468,4.97143,3.55076,5.50931100019777,7.29376,4.0779,6.79843,6.68376
"KEAP1",49.9061,45.5173,46.643,48.1663,49.4179,47.6361,46.0683,47.371,47.8316,45.0097
"KEL",0,0,0.0775102,0.0630924,0.0718629,0.0293835,0,0.0950834,0,0.0194833
"KERA",0,0,0,0,0,0,0,0,0,0
"KGD4",30.22254,28.87576,26.44658,25.66984,24.72916,27.49968,25.02658,26.62884,26.76954,26.61456
"KHDC1",2.810671,2.48689304279,3.95496,3.752002,2.92891,2.447672,3.112634,2.684645,1.66921,2.650964
"KHDC1L",0.491544,0,0,0.103747,0,0,0.204008,0.298964,0.481811,0.190646
"KHDC1P1",0,0,0,0,0,0,0,0,0,0
"KHDC3L",0,0,0.106772,0,0,0,0,0,0,0
"KHDC4",11.776872,9.85069,12.16412,11.4417586,12.027284,8.866105,9.8243,9.99089,9.38446,11.93337
"KHDRBS1",126.32668,122.25187,124.75289,125.54551,123.8438,115.64786,124.8027,119.2748,119.5394,124.16829
"KHDRBS2",0.0236319,0.0560334,0.0417683,0.0226748,0.0260122,0.0256643,0,0.0256226,0,0
"KHDRBS3",2.14168,2.30116,1.95526,2.28547,1.65781,1.9017535,1.96705,2.19281,1.45944,1.5226319
"KHK",14.749808,17.066882,14.944664,15.849812,16.990977,16.706785,13.881564,15.673486,16.030258,14.6688231
"KHNYN",21.39688,19.25879,20.7423,18.718888,19.94284,19.730167,21.2653100002377,20.61563,18.96467,18.76847
"KHSRP",81.4442,75.0377,76.4777,80.1997,78.1529,80.3899,79.2817,82.455,81.7113,82.6525
"KHSRPP1",0,0.0383233,0,0,0,0,0.0312114,0,0,0.0287539
"KIAA0040",1.210765,0.730617,0.929365501679,0.848511,1.15009000014101,0.850585674123,0.788976,0.9745417,0.83198829,0.789183487872
"KIAA0232",10.859160007,9.44885,10.615900250793,10.547200002867,10.40959,10.0786000003264,11.15533962,10.22646,10.75612,10.824579
"KIAA0319",2.679976,2.153955,3.5076559,2.802098,2.91936,3.353669,3.645847,3.26150790254599,3.009044,3.800856
"KIAA0319L",16.498195,17.46037,18.691447,17.846392,17.74396,17.519163,18.76217,18.2132311,17.676098,17.912104
"KIAA0408",0,0,0,0,0,0,0,0,0,0.0251234
"KIAA0513",2.192924,2.609944,2.6581511,1.6291955,2.8035003,2.9132723,3.049349,3.16738,2.211625,2.8695792
"KIAA0586",3.36482400387779,3.262351,3.42715501369912,2.93422542,2.4634461,2.1653921457094,2.4318657199,3.22562100643282,2.040938289177,3.190515
"KIAA0753",7.856093,7.324888,7.631409,7.612522,6.68602,6.483406,8.195356,7.769564,8.16919,8.27421
"KIAA0825",0.3699184,0.1170707,0.2199611,0.3389657,0.290035,0.3403366,0.2820225,0.3692244,0.240736,0.3092062
"KIAA0895LP1",0,0,0,0,0,0.0453299,0,0,0,0
"KIAA0930",31.37645,28.676151,29.04012,34.041658,32.778652,37.95948,33.00877,37.899475,31.853165,36.837719
"KIAA1143",5.43077,5.28586,5.57134,5.3348,5.00655,4.73461,4.76746,5.02864,4.31407,4.9314
"KIAA1143P1",0,0,0,0.497312,0,0,0,0,0,0
"KIAA1143P2",0,0,0,0,0,0,0,0,0,0
"KIAA1191",65.0451,60.44131,62.256558,59.99304772,61.64401,58.2232,60.25189,62.60165,57.51935,60.0970900156719
"KIAA1191P1",0,0,0.0630743,0,0,0,0,0,0,0
"KIAA1191P2",0,0,0,0,0,0,0,0,0,0
"KIAA1191P3",0,0.342964,0.0633884,0.139171,0,0,0,0,0,0
"KIAA1210",0.0137531,0,0.0116401,0.0188786,0,0.00712571,0.0127248,0.0214143,0.00729098,0.0175984
"KIAA1217",3.1578029,3.6800908,3.805369,3.334571,3.867854,4.145924,3.6404489,4.1391519,3.6836943,4.34042458148
"KIAA1328",6.8909415,6.604445,6.087557,7.2915067,5.753976,7.068245,7.7785378,7.289104,7.615397,5.853583
"KIAA1328P1",0,0,0,0,0,0,0,0,0,0
"KIAA1549",6.67473,7.98728,7.25553,7.51718,7.06913,6.94143,7.8153,7.81774,6.99764,8.07556
"KIAA1549L",1.878032,1.690415,1.533453,1.895403,1.723025,1.606931,1.526398,1.950029,1.816363,1.736942
"KIAA1586",4.16648,4.37954,3.815586,4.568325,3.99988,3.909514,3.98922,4.213804,4.117083,4.459077
"KIAA1614",0.20718,0.759709,0.846682,0.309259,0.8360116,0.419837,0.2459677,0.6948284,0.932695,0.624733
"KIAA1671",6.58562000405245,6.677689,6.77341,6.51492,6.85174,7.10193,7.638,7.33441,6.935169,7.285347
"KIAA1755",0.0390252,0.014315,0.0630491,0.0453161,0.093245,0.023163,0.011463,0.0231325,0,0.0443377
"KIAA1958",3.402771,3.927185,3.209099,2.992635,2.949829,2.948251,2.838391,3.629335,2.873118,3.872916
"KIAA2012",0.0155409,0.0757016,0.0581402,0,0.0806363,0.0341471,0.041658,0.0320577,0,0.101293
"KIAA2013",29.16197,29.26316,32.98199,29.07829,26.5956,28.11423,27.95989,26.3515,27.10199,33.83284
"KICS2",11.62955,12.27643,12.83237,13.00376,11.7617,11.42308,11.44828,11.31349,11.88835,11.32169
"KIDINS220",12.3762199,13.9883475,14.208594,14.285837,13.057674,14.97388,14.82787,15.5824505,14.403208,15.986198
"KIF11",46.1921,43.6246,45.1395,43.9742,42.8624,39.0827,41.8213,39.4386,42.0792,43.367
"KIF12",6.1063,4.39421,1.66675,4.87212,5.35846,2.6163,2.20816,1.6058,4.02998,4.09116
"KIF13A",19.359574,17.76966925,18.598598,17.539614,19.05428,17.323746185883,18.97855628,17.515667999361,17.337476169965,18.672697
"KIF13B",6.801919,7.098872,7.024814,6.966161,6.760492,7.383065,7.45785,7.098766,6.992366,7.277219
"KIF14",13.76987434,13.076632,14.04636,13.355400481372,13.043209,11.9588,12.586034,11.77726,12.32893,12.0500302
"KIF15",3.83264,3.39934,3.32607,3.33134,3.48681,2.87752,3.25858,2.8862,3.64301,3.0861
"KIF16B",13.641769,12.479881,14.00322,13.76925,12.31165,13.4683,14.573172,13.980492,14.5263,13.71668
"KIF17",0.518567,0.353097,0.496756,0.408747,0.4000564,0.369215000329705,0.456794,0.422666,0.439232,0.495022
"KIF18A",18.4975,17.608,17.0353,17.0961,16.4201,15.6835,14.9336,15.3568,16.4592,18.0306
"KIF18B",29.09524,29.8136,28.40693,31.01939,30.09923,26.665572,28.96106,27.565658,26.77336,25.77835
"KIF18BP1",0,0,0,0,0,0.0264794,0,0.0264339,0,0
"KIF19",0,0.0347127,0,0,0,0,0,0,0.0487812,0
"KIF19BP",0,0,0,0.585781,0,0.326649,0,0.469255,0.338196,0.264582
"KIF1A",0.157963780393658,0.2572046,0.356796891481565,0.3176476771705,0.396552,0.4843202,0.2939380720906,0.67648132735,0.48843874064,0.594550355485
"KIF1B",10.325103,10.207426,10.3881403,10.698555,9.59567,9.736502,11.021072,9.580039,9.9455289972,10.666465153774
"KIF1C",44.8522,43.3156,44.9157,44.2764,47.4674,49.8443,49.3795,51.8332,49.3614,48.6828
"KIF20A",34.2171,34.1719,31.769828,31.895,32.6016,30.530705,31.404100154762,29.8776,30.886,31.901
"KIF20B",13.69165,14.07166,13.89451,13.75813,13.03619,13.14972,13.81666,13.52897,13.73561,15.19044
"KIF21A",10.954899,11.497181,11.849367,11.411432,11.307565,10.44092,10.50468,12.575162,12.124577,9.733382
"KIF21B",2.689015,2.8464842444,2.578175397882,2.834594,2.846383,2.507832,2.44054,2.291939,2.415941,2.1353049
"KIF22",81.3475793,85.984631,82.333665,85.239165,86.993451,72.601486,71.565506,73.268393,71.70453,71.075087
"KIF23",55.228113779,52.5726480477195,51.578073,54.239286,51.534182,49.193859,48.946293,50.9472600007848,53.11539,54.599377
"KIF24",3.427511,2.923879,2.87483,3.20563,2.84588,3.19486,3.395343,3.19935334,2.94552,3.285397
"KIF25",0.2107015,0.1111708,0.137118,0.0725533,0.1962245,0.2295628,0,0.0949171,0.3916646,0.0195332
"KIF26A",3.29382,3.461097,3.600101,3.542798,3.64994,2.796827,3.186031,3.572345,3.459599,3.374649
"KIF26B",0.0279706,0.00498287,0,0.00485848,0.0166606,0.0136661,0,0.00911949,0,0.0166067
"KIF27",2.094578,2.164035,3.115217,2.640887,1.86225,2.372966,2.876927543,1.900954,2.8910144,1.8840420111246
"KIF28P",0.0526602,0.0640242,0.0231701,0.0895431,0.0191699,0.0571117,0.0806393,0.0906219,0.13998,0.0987538
"KIF2A",42.508181,35.43486,40.6973,40.763768,36.93627,35.69212,39.332572,39.77328713,43.686727,39.18313
"KIF2B",0,0,0,0.045696,0,0,0,0,0,0
"KIF2C",35.3786,36.4994,35.2548000727373,35.6614,35.6385,33.75089,30.5375,33.8951,33.1323,34.9415
"KIF3A",9.78864,8.76896,9.00511,8.68502,8.42602,8.17587,8.73766,9.018512,9.216996,9.80236
"KIF3AP1",0,0,0,0,0,0,0,0,0,0
"KIF3B",25.325,25.085,26.3992,25.5181,24.8065,26.1841,25.9351,26.6235,26.1323,27.094
