ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment,ids
REACTOME_HCMV_INFECTION,REACTOME_HCMV_INFECTION,38,-0.263248401,-2.040830998,0.005263158,0.027590392,0.01647496,769,"tags=87%, list=59%, signal=36%",NUP37/EED/DAXX/UBAP1/TRIM28/SUZ12/TBL1XR1/TUBB3/NUP62/VPS4A/RBBP7/NUP58/VPS37A/H2AC15/NUP50/H2AC17/HDAC3/NUP35/NDC1/TUBA1C/H2AC20/TUBB4B/H2BC21/DYNLL1/H2BC13/H2BC15/H2BC9/H2BC11/H2BC6/VPS28/H2BC4/DYNC1I2,288
REACTOME_HIV_LIFE_CYCLE,REACTOME_HIV_LIFE_CYCLE,38,-0.268276198,-2.079808946,0.005263158,0.027590392,0.01647496,838,"tags=92%, list=65%, signal=34%",FURIN/TAF4/CHMP7/NUP37/UBAP1/ELOA/NELFCD/NUP62/VPS4A/HMGA1/GTF2H4/NUP58/VPS37A/NUP50/LIG1/NUP35/CHMP5/NDC1/TAF7/TAF2/TAF10/XRCC5/ELOC/PPIA/ELOB/POLR2K/VPS28/GTF2F2/GTF2E2/POLR2H/CDK7/RPS27A/POLR2G/BANF1,289
WP_FRAGILE_X_SYNDROME,WP_FRAGILE_X_SYNDROME,22,0.377339469,1.874995558,0.005263158,0.027590392,0.01647496,209,"tags=50%, list=16%, signal=43%",GAB1/PTEN/SLC16A1/NF1/BRAF/SHC1/TSC2/TSC1/MAPK1/SOS1/RAF1,290
WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY,WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY,23,0.389773928,1.969133644,0.005270092,0.027590392,0.01647496,353,"tags=61%, list=27%, signal=45%",PIK3R1/KIDINS220/GSK3B/MEF2C/SHC1/TSC2/MAPK1/CDH2/RAF1/JUN/MAPK14/APC/PTPN11/CTNNB1,291
DANG_MYC_TARGETS_UP,DANG_MYC_TARGETS_UP,36,-0.331782316,-2.524478652,0.005319149,0.027590392,0.01647496,502,"tags=78%, list=39%, signal=49%",CDK4/HMGA1/EIF4B/PTMA/UBE2C/TFRC/TYMS/H2AZ1/CCNB1/HNRNPA1/RPL22/PPAT/PPIA/NPM1/DDX5/RPL10/RPS17/HSPD1/DDX10/RPS5/RPL5/RPS16/RPL26/RPL32/RPS20/RPS19/HSPE1,292
REACTOME_CHROMOSOME_MAINTENANCE,REACTOME_CHROMOSOME_MAINTENANCE,36,-0.328285119,-2.497869041,0.005319149,0.027590392,0.01647496,424,"tags=69%, list=33%, signal=48%",CDK2/LIG1/H2AC20/H2AX/CENPI/CENPO/TERF2/H2AZ1/H2BC21/CENPC/H2BC13/H2BC15/H2BC9/H2BC11/H2BC6/KNL1/H3-3A/POLR2K/NPM1/POLR2H/CENPK/H2BC4/POLR2G/RPA3,293
BASAKI_YBX1_TARGETS_DN,BASAKI_YBX1_TARGETS_DN,21,0.400321795,1.931734425,0.005376344,0.027590392,0.01647496,354,"tags=62%, list=27%, signal=46%",CDH1/PTEN/PIK3R1/UBXN4/SMCHD1/RICTOR/TM9SF3/MIB1/SINHCAF/ATP2C1/JUNB/SLC20A1/IRF2BP2,294
REACTOME_NONSENSE_MEDIATED_DECAY_NMD,REACTOME_NONSENSE_MEDIATED_DECAY_NMD,44,-0.662118258,-5.610653201,0.005376344,0.027590392,0.01647496,252,"tags=89%, list=19%, signal=74%",RPL26L1/RPL22/RPLP1/PABPC1/RPL10/RPL30/RPS17/RPL7/RPS5/RPS7/RPL37/RPS28/RPL35/RPS27A/RPL36A/RPL24/RPL37A/RPS14/RPL7A/RPL13A/RPL36/RPS24/RPL5/FAU/RPL6/RPS3/RPL14/RPS16/RPS23/RPL26/RPL23/RPL8/RPL32/RPS20/RPS19/RPS3A/RPL21/RPL17,295
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,44,-0.660039176,-5.59303549,0.005376344,0.027590392,0.01647496,252,"tags=89%, list=19%, signal=74%",RPL26L1/RPL22/RPLP1/RPL10/EIF2S2/RPL30/RPS17/RPL7/RPS5/RPS7/RPL37/RPS28/RPL35/RPS27A/RPL36A/RPL24/RPL37A/RPS14/RPL7A/RPL13A/RPL36/RPS24/RPL5/FAU/RPL6/RPS3/RPL14/RPS16/RPS23/RPL26/RPL23/RPL8/RPL32/RPS20/RPS19/RPS3A/RPL21/RPL17,296
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,47,-0.774131948,-6.799722221,0.005464481,0.027590392,0.01647496,252,"tags=96%, list=19%, signal=80%",RPL26L1/RPL22/EIF3H/RPLP1/EIF3F/PABPC1/EIF3G/RPL10/EIF2S2/RPL30/RPS17/EIF3E/RPL7/RPS5/RPS7/RPL37/RPS28/RPL35/RPS27A/RPL36A/RPL24/RPL37A/EIF1AX/RPS14/RPL7A/RPL13A/RPL36/RPS24/RPL5/FAU/RPL6/RPS3/RPL14/RPS16/RPS23/RPL26/RPL23/RPL8/RPL32/RPS20/RPS19/RPS3A/RPL21/RPL17,297
REACTOME_SELENOAMINO_ACID_METABOLISM,REACTOME_SELENOAMINO_ACID_METABOLISM,49,-0.744167775,-6.572184462,0.005555556,0.027590392,0.01647496,252,"tags=94%, list=19%, signal=79%",RPL26L1/RPL22/RPLP1/RPL10/RPL30/RPS17/EPRS1/MARS1/KARS1/LARS1/RPL7/RPS5/QARS1/RPS7/RPL37/RPS28/RPL35/SARS1/RPS27A/IARS1/RPL36A/RPL24/DARS1/RPL37A/RPS14/RPL7A/RPL13A/RPL36/RPS24/RPL5/FAU/RPL6/RPS3/RPL14/RPS16/RPS23/RPL26/RPL23/RPL8/RPL32/RPS20/RPS19/RPS3A/RPL21/RPL17,298
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,45,-0.714596449,-6.051617871,0.005555556,0.027590392,0.01647496,273,"tags=93%, list=21%, signal=76%",RPL36AL/SPCS2/RPL26L1/RPL22/SEC61G/RPLP1/RPL10/RPL30/RPS17/RPL7/RPS5/RPS7/RPL37/RPS28/RPL35/RPS27A/RPL36A/RPL24/RPL37A/RPS14/RPL7A/RPL13A/RPL36/RPS24/RPL5/FAU/RPL6/RPS3/RPL14/RPS16/RPS23/RPL26/RPL23/RPL8/RPL32/RPS20/RPS19/SRP54/RPS3A/RPL21/RPL17,299
SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_DN,SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_DN,16,0.486138091,2.087558871,0.005594406,0.027590392,0.01647496,309,"tags=69%, list=24%, signal=53%",ZEB1/AHR/PTEN/ATP2B1/KDM5C/ASNS/MYCN/RUNX1/SREBF1/MYB/PDE4DIP,300
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,14,0.521283324,2.131126985,0.005617978,0.027590392,0.01647496,459,"tags=86%, list=35%, signal=56%",PIK3R1/GSK3B/MAPK1/NRAS/SOS1/RAF1/JUN/PIK3CB/CHP1/PIK3CA/RAC3/IKBKG,301
KEGG_MTOR_SIGNALING_PATHWAY,KEGG_MTOR_SIGNALING_PATHWAY,14,0.470190527,1.922247793,0.005617978,0.027590392,0.01647496,275,"tags=64%, list=21%, signal=51%",PIK3R1/BRAF/CAB39/TSC2/TSC1/MAPK1/RICTOR/STK11/PIK3CB,302
PID_AJDISS_2PATHWAY,PID_AJDISS_2PATHWAY,14,0.494266015,2.020673967,0.005617978,0.027590392,0.01647496,241,"tags=64%, list=19%, signal=53%",GNA13/CDH1/ARF6/PTPN1/CTNNA1/CDH2/EGFR/CBLL1/CREBBP,303
PID_BCR_5PATHWAY,PID_BCR_5PATHWAY,14,0.521183436,2.130718618,0.005617978,0.027590392,0.01647496,459,"tags=86%, list=35%, signal=56%",PTEN/PIK3R1/SHC1/MAPK1/CSK/SOS1/RAF1/JUN/MAP3K7/MAPK14/PIK3CA/IKBKG,304
PID_REG_GR_PATHWAY,PID_REG_GR_PATHWAY,14,0.468068536,1.913572603,0.005617978,0.027590392,0.01647496,697,"tags=100%, list=54%, signal=47%",GATA3/CDKN1A/TP53/GSK3B/MAPK1/SMARCD1/JUN/CREBBP/MAPK14/HDAC1/EP300/MDM2/RELA/SMARCA4,305
SASSON_RESPONSE_TO_GONADOTROPHINS_DN,SASSON_RESPONSE_TO_GONADOTROPHINS_DN,14,0.516830755,2.112923852,0.005617978,0.027590392,0.01647496,294,"tags=71%, list=23%, signal=56%",KRT18/MAP4K4/TP53/KIDINS220/ITGA3/PTPN1/SMARCD1/ITGB5/TLN1/MAPK14,306
WP_AMPACTIVATED_PROTEIN_KINASE_AMPK_SIGNALING,WP_AMPACTIVATED_PROTEIN_KINASE_AMPK_SIGNALING,14,0.531551817,2.173106961,0.005617978,0.027590392,0.01647496,275,"tags=71%, list=21%, signal=57%",CDKN1A/FASN/PIK3R1/TP53/CAB39/TSC2/TSC1/SREBF1/STK11/PIK3CB,307
WP_CORTICOTROPINRELEASING_HORMONE_SIGNALING_PATHWAY,WP_CORTICOTROPINRELEASING_HORMONE_SIGNALING_PATHWAY,14,0.471183801,1.926308527,0.005617978,0.027590392,0.01647496,693,"tags=100%, list=53%, signal=47%",TFAP2A/BRAF/GSK3B/PTK2/MAPK1/FOSL1/RAF1/MAPK14/JUNB/CTNNB1/ACACA/TRIM28/SP1/RELA,308
WP_NCRNAS_INVOLVED_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA,WP_NCRNAS_INVOLVED_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA,14,0.491092958,2.007701774,0.005617978,0.027590392,0.01647496,419,"tags=79%, list=32%, signal=54%",GSK3B/TCF7L2/CCND3/FOSL1/JUN/EZH2/CHD8/APC/CTNNB1/CCND2/CCND1,309
REACTOME_HIV_INFECTION,REACTOME_HIV_INFECTION,51,-0.259789265,-2.325260931,0.005813953,0.027590392,0.01647496,470,"tags=67%, list=36%, signal=44%",GTF2H4/NUP58/VPS37A/NUP50/AP2M1/LIG1/NUP35/CHMP5/NDC1/TAF7/TAF2/SEM1/TAF10/XRCC5/ATP6V1H/PSMC2/ELOC/PPIA/ELOB/POLR2K/NPM1/VPS28/GTF2F2/GTF2E2/POLR2H/SKP1/PSMA4/CDK7/RPS27A/POLR2G/BANF1/PSMA6/PSMB3,310
SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP,SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP,51,-0.216266426,-1.935706894,0.005813953,0.027590392,0.01647496,672,"tags=76%, list=52%, signal=38%",ZWINT/KPNA2/COX7B/TOMM70/VRK1/TRIP13/GTSE1/KIF18B/ASPM/UBE2S/MRPL15/KIF14/UBE2C/KIF20A/CDK2/TUBA1C/CENPI/H2AZ1/CCNB1/CEP55/FBXO5/CENPE/NCAPG2/UBE2N/ELOC/MCM4/KIF4A/POLR2K/PKMYT1/AURKA/CDCA8/XPOT/MARS1/NUTF2/MAD2L1/ESPL1/AURKB/SNRPG,311
